event_id,player_id,ts,amount,transactions
2973,0G6,2021-12-12 13:00:00,875.11,4
2984,0G6,2021-12-13 00:00:00,407.4,8
2988,0G6,2021-12-13 04:00:00,847.0,9
2993,0G6,2021-12-13 09:00:00,452.58,2
3001,0G6,2021-12-13 17:00:00,648.54,5
3005,0G6,2021-12-13 21:00:00,978.51,5
3027,0G6,2021-12-14 19:00:00,570.18,3
3035,0HS,2021-12-01 02:00:00,789.94,6
3050,0HS,2021-12-01 17:00:00,986.44,10
3082,0HS,2021-12-03 01:00:00,898.54,7
3084,0HS,2021-12-03 03:00:00,679.82,2
3087,0HS,2021-12-03 06:00:00,588.94,7
3091,0HS,2021-12-03 10:00:00,968.86,4
3108,0HS,2021-12-04 03:00:00,679.05,2
3115,0HS,2021-12-04 10:00:00,13.64,6
3117,0HS,2021-12-04 12:00:00,132.47,5
3131,0HS,2021-12-05 02:00:00,281.66,5
3139,0HS,2021-12-05 10:00:00,700.62,9
3143,0HS,2021-12-05 14:00:00,383.66,9
3166,0HS,2021-12-06 13:00:00,612.48,6
3169,0HS,2021-12-06 16:00:00,699.21,2
3172,0HS,2021-12-06 19:00:00,547.36,5
3192,0HS,2021-12-07 15:00:00,426.85,9
3193,0HS,2021-12-07 16:00:00,681.29,5
3207,0HS,2021-12-08 06:00:00,731.53,10
3210,0HS,2021-12-08 09:00:00,888.94,7
3212,0HS,2021-12-08 11:00:00,253.41,7
3219,0HS,2021-12-08 18:00:00,922.02,6
3266,0HS,2021-12-10 17:00:00,313.93,2
3274,0HS,2021-12-11 01:00:00,51.74,10
3297,0HS,2021-12-12 00:00:00,573.71,2
3325,0HS,2021-12-13 04:00:00,67.51,5
3328,0HS,2021-12-13 07:00:00,503.98,8
3345,0HS,2021-12-14 00:00:00,868.66,9
3346,0HS,2021-12-14 01:00:00,808.02,7
3347,0HS,2021-12-14 02:00:00,496.24,8
3366,0HS,2021-12-14 21:00:00,445.38,9
3367,0HS,2021-12-14 22:00:00,715.67,4
3379,0J5,2021-12-01 09:00:00,396.21,9
3382,0J5,2021-12-01 12:00:00,66.4,7
3392,0J5,2021-12-01 22:00:00,120.69,3
3399,0J5,2021-12-02 05:00:00,276.18,7
3406,0J5,2021-12-02 12:00:00,476.26,3
3417,0J5,2021-12-02 23:00:00,67.88,4
3425,0J5,2021-12-03 07:00:00,87.01,2
3429,0J5,2021-12-03 11:00:00,788.25,5
3434,0J5,2021-12-03 16:00:00,420.38,4
3440,0J5,2021-12-03 22:00:00,129.97,9
3476,0J5,2021-12-05 10:00:00,319.7,1
3481,0J5,2021-12-05 15:00:00,718.69,3
3485,0J5,2021-12-05 19:00:00,476.93,5
3521,0J5,2021-12-07 07:00:00,853.36,9
3524,0J5,2021-12-07 10:00:00,159.22,9
3529,0J5,2021-12-07 15:00:00,473.52,6
3534,0J5,2021-12-07 20:00:00,231.25,5
3540,0J5,2021-12-08 02:00:00,606.07,9
3542,0J5,2021-12-08 04:00:00,949.0,2
3569,0J5,2021-12-09 07:00:00,64.27,8
3589,0J5,2021-12-10 03:00:00,127.38,9
3592,0J5,2021-12-10 06:00:00,150.6,8
3608,0J5,2021-12-10 22:00:00,190.45,1
3618,0J5,2021-12-11 08:00:00,492.73,3
3622,0J5,2021-12-11 12:00:00,97.31,1
3633,0J5,2021-12-11 23:00:00,17.71,6
3640,0J5,2021-12-12 06:00:00,297.59,3
3641,0J5,2021-12-12 07:00:00,232.77,3
3644,0J5,2021-12-12 10:00:00,268.73,8
3680,0J5,2021-12-13 22:00:00,254.1,7
3681,0J5,2021-12-13 23:00:00,376.9,2
3682,0J5,2021-12-14 00:00:00,98.65,6
3683,0J5,2021-12-14 01:00:00,246.74,2
3684,0J5,2021-12-14 02:00:00,594.89,10
3693,0J5,2021-12-14 11:00:00,995.2,9
3696,0J5,2021-12-14 14:00:00,138.41,5
3709,0KE,2021-12-01 02:00:00,182.21,2
3733,0KE,2021-12-02 02:00:00,690.99,9
3737,0KE,2021-12-02 06:00:00,692.82,10
3759,0KE,2021-12-03 04:00:00,392.41,1
3768,0KE,2021-12-03 13:00:00,729.16,6
3769,0KE,2021-12-03 14:00:00,436.93,4
3772,0KE,2021-12-03 17:00:00,482.8,7
3825,0KE,2021-12-05 22:00:00,540.09,9
3827,0KE,2021-12-06 00:00:00,381.83,2
3840,0KE,2021-12-06 13:00:00,487.05,4
3846,0KE,2021-12-06 19:00:00,317.52,3
3854,0KE,2021-12-07 03:00:00,447.05,6
3868,0KE,2021-12-07 17:00:00,822.74,4
3869,0KE,2021-12-07 18:00:00,370.24,8
3871,0KE,2021-12-07 20:00:00,540.03,9
3876,0KE,2021-12-08 01:00:00,186.06,6
3900,0KE,2021-12-09 01:00:00,387.9,4
3901,0KE,2021-12-09 02:00:00,804.58,2
3922,0KE,2021-12-09 23:00:00,33.74,3
3940,0KE,2021-12-10 17:00:00,481.2,5
3941,0KE,2021-12-10 18:00:00,538.71,3
3942,0KE,2021-12-10 19:00:00,266.03,10
3971,0KE,2021-12-12 00:00:00,507.23,6
3982,0KE,2021-12-12 11:00:00,491.47,4
3993,0KE,2021-12-12 22:00:00,599.02,6
4004,0KE,2021-12-13 09:00:00,636.79,7
4026,0KE,2021-12-14 07:00:00,21.84,7
4050,0L3,2021-12-01 06:00:00,128.43,2
4051,0L3,2021-12-01 07:00:00,201.11,6
4068,0L3,2021-12-02 00:00:00,999.01,6
4085,0L3,2021-12-02 17:00:00,570.64,1
4116,0L3,2021-12-04 00:00:00,786.13,7
4121,0L3,2021-12-04 05:00:00,659.28,6
4130,0L3,2021-12-04 14:00:00,209.42,4
4150,0L3,2021-12-05 10:00:00,183.37,1
4159,0L3,2021-12-05 19:00:00,595.51,9
4161,0L3,2021-12-05 21:00:00,280.6,5
4168,0L3,2021-12-06 04:00:00,173.01,4
4170,0L3,2021-12-06 06:00:00,446.97,8
4172,0L3,2021-12-06 08:00:00,387.8,6
4173,0L3,2021-12-06 09:00:00,658.76,5
4195,0L3,2021-12-07 07:00:00,438.73,8
4197,0L3,2021-12-07 09:00:00,844.94,9
4203,0L3,2021-12-07 15:00:00,884.36,5
4205,0L3,2021-12-07 17:00:00,400.68,2
4212,0L3,2021-12-08 00:00:00,850.07,5
4214,0L3,2021-12-08 02:00:00,238.72,6
4228,0L3,2021-12-08 16:00:00,920.47,10
4235,0L3,2021-12-08 23:00:00,294.41,8
4236,0L3,2021-12-09 00:00:00,739.16,6
4275,0L3,2021-12-10 15:00:00,904.34,2
4279,0L3,2021-12-10 19:00:00,274.05,3
4280,0L3,2021-12-10 20:00:00,822.98,6
4299,0L3,2021-12-11 15:00:00,466.41,6
4310,0L3,2021-12-12 02:00:00,759.27,2
4311,0L3,2021-12-12 03:00:00,257.41,6
4336,0L3,2021-12-13 04:00:00,687.99,6
4342,0L3,2021-12-13 10:00:00,567.83,7
4356,0L3,2021-12-14 00:00:00,171.46,4
4368,0L3,2021-12-14 12:00:00,78.11,4
4371,0L3,2021-12-14 15:00:00,431.3,3
4375,0L3,2021-12-14 19:00:00,131.49,3
4377,0L3,2021-12-14 21:00:00,836.44,4
4381,0MA,2021-12-01 00:00:00,313.82,8
4383,0MA,2021-12-01 02:00:00,223.74,4
4412,0MA,2021-12-02 07:00:00,258.04,8
4423,0MA,2021-12-02 18:00:00,140.7,2
4427,0MA,2021-12-02 22:00:00,682.52,7
4437,0MA,2021-12-03 08:00:00,659.87,10
4455,0MA,2021-12-04 02:00:00,754.95,7
4457,0MA,2021-12-04 04:00:00,280.2,2
4463,0MA,2021-12-04 10:00:00,693.27,6
4464,0MA,2021-12-04 11:00:00,759.72,3
4472,0MA,2021-12-04 19:00:00,951.28,9
4475,0MA,2021-12-04 22:00:00,998.39,9
4478,0MA,2021-12-05 01:00:00,971.44,4
4480,0MA,2021-12-05 03:00:00,765.19,9
4482,0MA,2021-12-05 05:00:00,459.57,6
4555,0MA,2021-12-08 06:00:00,178.25,3
4559,0MA,2021-12-08 10:00:00,494.14,8
4560,0MA,2021-12-08 11:00:00,377.6,1
4562,0MA,2021-12-08 13:00:00,421.06,6
4563,0MA,2021-12-08 14:00:00,638.79,7
4565,0MA,2021-12-08 16:00:00,731.74,3
4576,0MA,2021-12-09 03:00:00,845.69,2
4580,0MA,2021-12-09 07:00:00,91.86,10
4584,0MA,2021-12-09 11:00:00,776.72,8
4602,0MA,2021-12-10 05:00:00,544.47,3
4604,0MA,2021-12-10 07:00:00,35.3,9
4613,0MA,2021-12-10 16:00:00,449.23,2
4617,0MA,2021-12-10 20:00:00,778.98,9
4625,0MA,2021-12-11 04:00:00,949.94,8
4628,0MA,2021-12-11 07:00:00,363.33,7
4630,0MA,2021-12-11 09:00:00,898.49,3
4643,0MA,2021-12-11 22:00:00,920.1,2
4665,0MA,2021-12-12 20:00:00,461.7,8
4686,0MA,2021-12-13 17:00:00,721.32,9
4688,0MA,2021-12-13 19:00:00,643.08,5
4691,0MA,2021-12-13 22:00:00,93.43,2
4707,0MA,2021-12-14 14:00:00,581.68,3
4714,0MA,2021-12-14 21:00:00,616.32,4
4720,0MP,2021-12-01 02:00:00,361.46,5
4722,0MP,2021-12-01 04:00:00,606.51,9
4743,0MP,2021-12-02 01:00:00,344.34,8
4745,0MP,2021-12-02 03:00:00,797.26,6
4766,0MP,2021-12-03 00:00:00,375.12,4
4773,0MP,2021-12-03 07:00:00,617.52,7
4785,0MP,2021-12-03 19:00:00,527.21,4
4797,0MP,2021-12-04 07:00:00,747.41,8
4799,0MP,2021-12-04 09:00:00,330.93,8
4804,0MP,2021-12-04 14:00:00,15.88,4
4820,0MP,2021-12-05 06:00:00,410.05,4
4832,0MP,2021-12-05 18:00:00,102.65,6
4871,0MP,2021-12-07 09:00:00,665.23,8
4875,0MP,2021-12-07 13:00:00,794.26,9
4882,0MP,2021-12-07 20:00:00,279.93,9
4907,0MP,2021-12-08 21:00:00,359.46,5
4909,0MP,2021-12-08 23:00:00,415.58,2
4944,0MP,2021-12-10 10:00:00,473.79,7
4957,0MP,2021-12-10 23:00:00,216.78,9
4962,0MP,2021-12-11 04:00:00,307.77,1
4974,0MP,2021-12-11 16:00:00,86.78,7
4976,0MP,2021-12-11 18:00:00,207.9,3
4985,0MP,2021-12-12 03:00:00,673.8,8
4992,0MP,2021-12-12 10:00:00,150.59,8
4998,0MP,2021-12-12 16:00:00,349.75,2
5028,0MP,2021-12-13 22:00:00,793.15,10
5058,0N5,2021-12-01 03:00:00,133.04,3
5065,0N5,2021-12-01 10:00:00,684.67,5
5094,0N5,2021-12-02 15:00:00,151.6,6
5114,0N5,2021-12-03 11:00:00,207.51,7
5119,0N5,2021-12-03 16:00:00,541.39,8
5130,0N5,2021-12-04 03:00:00,860.71,3
5137,0N5,2021-12-04 10:00:00,583.63,8
5140,0N5,2021-12-04 13:00:00,918.89,5
5141,0N5,2021-12-04 14:00:00,172.22,3
5146,0N5,2021-12-04 19:00:00,535.29,5
5165,0N5,2021-12-05 14:00:00,85.99,2
5168,0N5,2021-12-05 17:00:00,41.22,8
5171,0N5,2021-12-05 20:00:00,228.3,2
5172,0N5,2021-12-05 21:00:00,792.55,9
5186,0N5,2021-12-06 11:00:00,705.81,3
5199,0N5,2021-12-07 00:00:00,749.39,5
5200,0N5,2021-12-07 01:00:00,271.25,3
5205,0N5,2021-12-07 06:00:00,230.36,7
5217,0N5,2021-12-07 18:00:00,348.68,2
5225,0N5,2021-12-08 02:00:00,229.45,3
5232,0N5,2021-12-08 09:00:00,233.08,7
5237,0N5,2021-12-08 14:00:00,209.39,4
5239,0N5,2021-12-08 16:00:00,941.1,3
5245,0N5,2021-12-08 22:00:00,999.22,7
5263,0N5,2021-12-09 16:00:00,989.08,2
5264,0N5,2021-12-09 17:00:00,769.88,9
5298,0N5,2021-12-11 03:00:00,327.94,3
5301,0N5,2021-12-11 06:00:00,595.03,5
5302,0N5,2021-12-11 07:00:00,597.36,2
5309,0N5,2021-12-11 14:00:00,518.09,3
5356,0N5,2021-12-13 13:00:00,354.11,4
5358,0N5,2021-12-13 15:00:00,521.26,3
5360,0N5,2021-12-13 17:00:00,140.47,4
5370,0N5,2021-12-14 03:00:00,77.43,5
5379,0N5,2021-12-14 12:00:00,756.81,2
5392,0O6,2021-12-01 00:00:00,612.32,6
5406,0O6,2021-12-01 14:00:00,85.83,10
5408,0O6,2021-12-01 16:00:00,497.97,9
5411,0O6,2021-12-01 19:00:00,312.07,6
5412,0O6,2021-12-01 20:00:00,549.23,7
5421,0O6,2021-12-02 05:00:00,44.99,8
5430,0O6,2021-12-02 14:00:00,842.61,6
5434,0O6,2021-12-02 18:00:00,378.08,8
5462,0O6,2021-12-03 22:00:00,544.9,5
5473,0O6,2021-12-04 09:00:00,408.05,4
5480,0O6,2021-12-04 16:00:00,255.41,5
5484,0O6,2021-12-04 20:00:00,535.86,4
5487,0O6,2021-12-04 23:00:00,943.88,3
5494,0O6,2021-12-05 06:00:00,58.45,6
5515,0O6,2021-12-06 03:00:00,587.04,10
5526,0O6,2021-12-06 14:00:00,103.5,9
5528,0O6,2021-12-06 16:00:00,598.49,3
5530,0O6,2021-12-06 18:00:00,632.84,2
5535,0O6,2021-12-06 23:00:00,127.5,3
5539,0O6,2021-12-07 03:00:00,176.35,6
5542,0O6,2021-12-07 06:00:00,660.09,6
5545,0O6,2021-12-07 09:00:00,336.02,2
5552,0O6,2021-12-07 16:00:00,788.76,5
5572,0O6,2021-12-08 12:00:00,434.04,7
5576,0O6,2021-12-08 16:00:00,790.85,8
5583,0O6,2021-12-08 23:00:00,344.17,7
5586,0O6,2021-12-09 02:00:00,471.21,8
5587,0O6,2021-12-09 03:00:00,497.43,4
5607,0O6,2021-12-09 23:00:00,73.2,7
5620,0O6,2021-12-10 12:00:00,294.32,1
5633,0O6,2021-12-11 01:00:00,885.48,1
5634,0O6,2021-12-11 02:00:00,712.24,4
5655,0O6,2021-12-11 23:00:00,925.76,5
5669,0O6,2021-12-12 13:00:00,796.41,9
5682,0O6,2021-12-13 02:00:00,763.62,10
5683,0O6,2021-12-13 03:00:00,333.21,8
5701,0O6,2021-12-13 21:00:00,781.53,1
5703,0O6,2021-12-13 23:00:00,266.17,7
5708,0O6,2021-12-14 04:00:00,646.71,4
5723,0O6,2021-12-14 19:00:00,591.96,9
5728,0O6,2021-12-15 00:00:00,328.14,8
5755,0Q5,2021-12-02 02:00:00,107.58,7
5773,0Q5,2021-12-02 20:00:00,658.42,4
5774,0Q5,2021-12-02 21:00:00,458.77,5
5777,0Q5,2021-12-03 00:00:00,883.61,5
5779,0Q5,2021-12-03 02:00:00,278.56,9
5782,0Q5,2021-12-03 05:00:00,782.08,5
5806,0Q5,2021-12-04 05:00:00,651.5,7
5813,0Q5,2021-12-04 12:00:00,644.23,4
5818,0Q5,2021-12-04 17:00:00,925.45,9
5841,0Q5,2021-12-05 16:00:00,472.0,1
5847,0Q5,2021-12-05 22:00:00,882.54,9
5852,0Q5,2021-12-06 03:00:00,566.64,4
5859,0Q5,2021-12-06 10:00:00,963.59,8
5863,0Q5,2021-12-06 14:00:00,375.8,6
5866,0Q5,2021-12-06 17:00:00,110.21,9
5894,0Q5,2021-12-07 21:00:00,223.65,1
5895,0Q5,2021-12-07 22:00:00,775.2,5
5923,0Q5,2021-12-09 02:00:00,576.69,2
5936,0Q5,2021-12-09 15:00:00,365.49,4
5941,0Q5,2021-12-09 20:00:00,269.78,5
5950,0Q5,2021-12-10 05:00:00,778.33,1
5957,0Q5,2021-12-10 12:00:00,230.98,5
5961,0Q5,2021-12-10 16:00:00,87.59,6
5962,0Q5,2021-12-10 17:00:00,819.95,3
5965,0Q5,2021-12-10 20:00:00,151.28,9
5989,0Q5,2021-12-11 20:00:00,352.35,1
5995,0Q5,2021-12-12 02:00:00,86.62,5
6009,0Q5,2021-12-12 16:00:00,979.67,9
6014,0Q5,2021-12-12 21:00:00,838.62,2
6019,0Q5,2021-12-13 02:00:00,738.69,3
6026,0Q5,2021-12-13 09:00:00,103.31,4
6050,0Q5,2021-12-14 09:00:00,11.23,5
6056,0Q5,2021-12-14 15:00:00,929.69,7
6071,0Q6,2021-12-01 05:00:00,500.61,4
6076,0Q6,2021-12-01 10:00:00,380.8,10
6085,0Q6,2021-12-01 19:00:00,642.77,9
6088,0Q6,2021-12-01 22:00:00,242.86,8
6089,0Q6,2021-12-01 23:00:00,856.61,5
6100,0Q6,2021-12-02 10:00:00,201.06,3
6115,0Q6,2021-12-03 01:00:00,23.37,9
6129,0Q6,2021-12-03 15:00:00,777.69,5
6132,0Q6,2021-12-03 18:00:00,153.19,3
6142,0Q6,2021-12-04 04:00:00,556.02,8
6153,0Q6,2021-12-04 15:00:00,679.86,7
6154,0Q6,2021-12-04 16:00:00,296.79,5
6156,0Q6,2021-12-04 18:00:00,28.61,2
6160,0Q6,2021-12-04 22:00:00,784.15,4
6188,0Q6,2021-12-06 02:00:00,348.85,4
6189,0Q6,2021-12-06 03:00:00,948.62,8
6192,0Q6,2021-12-06 06:00:00,524.15,4
6194,0Q6,2021-12-06 08:00:00,186.4,5
6205,0Q6,2021-12-06 19:00:00,987.25,3
6208,0Q6,2021-12-06 22:00:00,145.69,4
6214,0Q6,2021-12-07 04:00:00,397.32,8
6215,0Q6,2021-12-07 05:00:00,667.16,3
6234,0Q6,2021-12-08 00:00:00,425.58,3
6249,0Q6,2021-12-08 15:00:00,597.95,4
6251,0Q6,2021-12-08 17:00:00,31.45,2
6257,0Q6,2021-12-08 23:00:00,340.69,10
6264,0Q6,2021-12-09 06:00:00,246.79,6
6286,0Q6,2021-12-10 04:00:00,607.98,4
6289,0Q6,2021-12-10 07:00:00,122.45,7
6292,0Q6,2021-12-10 10:00:00,116.85,3
6311,0Q6,2021-12-11 05:00:00,566.27,2
6319,0Q6,2021-12-11 13:00:00,643.6,3
6336,0Q6,2021-12-12 06:00:00,160.31,4
6342,0Q6,2021-12-12 12:00:00,162.58,10
6374,0Q6,2021-12-13 20:00:00,811.97,5
6377,0Q6,2021-12-13 23:00:00,690.64,3
6381,0Q6,2021-12-14 03:00:00,56.22,3
6385,0Q6,2021-12-14 07:00:00,560.0,8
6394,0Q6,2021-12-14 16:00:00,178.97,3
6397,0Q6,2021-12-14 19:00:00,711.72,9
6417,0RE,2021-12-01 14:00:00,195.18,10
6420,0RE,2021-12-01 17:00:00,368.06,7
6432,0RE,2021-12-02 05:00:00,684.04,7
6490,0RE,2021-12-04 15:00:00,558.49,1
6500,0RE,2021-12-05 01:00:00,555.22,2
6524,0RE,2021-12-06 01:00:00,589.23,7
6565,0RE,2021-12-07 18:00:00,887.71,3
6567,0RE,2021-12-07 20:00:00,160.11,3
6579,0RE,2021-12-08 08:00:00,456.2,10
6606,0RE,2021-12-09 11:00:00,119.21,10
6637,0RE,2021-12-10 18:00:00,157.03,9
6652,0RE,2021-12-11 09:00:00,311.68,4
6668,0RE,2021-12-12 01:00:00,76.24,1
6685,0RE,2021-12-12 18:00:00,999.4,6
6689,0RE,2021-12-12 22:00:00,991.31,3
6696,0RE,2021-12-13 05:00:00,582.96,6
6706,0RE,2021-12-13 15:00:00,850.24,2
6715,0RE,2021-12-14 00:00:00,551.93,7
6730,0RE,2021-12-14 15:00:00,686.14,1
6733,0RE,2021-12-14 18:00:00,201.2,5
6744,0SE,2021-12-01 04:00:00,851.8,2
6755,0SE,2021-12-01 15:00:00,869.85,1
6757,0SE,2021-12-01 17:00:00,558.57,6
6761,0SE,2021-12-01 21:00:00,10.3,4
6801,0SE,2021-12-03 13:00:00,617.5,7
6804,0SE,2021-12-03 16:00:00,141.12,8
6814,0SE,2021-12-04 02:00:00,34.07,2
6837,0SE,2021-12-05 01:00:00,773.72,9
6879,0SE,2021-12-06 19:00:00,505.92,3
6904,0SE,2021-12-07 20:00:00,738.89,1
6918,0SE,2021-12-08 10:00:00,237.52,9
6920,0SE,2021-12-08 12:00:00,528.57,7
6928,0SE,2021-12-08 20:00:00,325.03,9
6933,0SE,2021-12-09 01:00:00,332.17,8
6939,0SE,2021-12-09 07:00:00,238.1,1
6943,0SE,2021-12-09 11:00:00,529.76,1
6944,0SE,2021-12-09 12:00:00,217.84,7
6969,0SE,2021-12-10 13:00:00,720.54,6
6973,0SE,2021-12-10 17:00:00,806.04,4
6977,0SE,2021-12-10 21:00:00,472.64,5
6986,0SE,2021-12-11 06:00:00,726.91,3
6989,0SE,2021-12-11 09:00:00,279.21,1
6994,0SE,2021-12-11 14:00:00,863.12,1
6997,0SE,2021-12-11 17:00:00,536.02,8
6998,0SE,2021-12-11 18:00:00,634.76,9
7001,0SE,2021-12-11 21:00:00,180.64,1
7007,0SE,2021-12-12 03:00:00,463.77,9
7059,0SE,2021-12-14 07:00:00,119.47,7
7082,0U7,2021-12-01 05:00:00,833.34,4
7091,0U7,2021-12-01 14:00:00,222.3,10
7093,0U7,2021-12-01 16:00:00,462.6,6
7094,0U7,2021-12-01 17:00:00,133.36,9
7098,0U7,2021-12-01 21:00:00,354.36,7
7104,0U7,2021-12-02 03:00:00,316.86,2
7146,0U7,2021-12-03 21:00:00,918.13,4
7166,0U7,2021-12-04 17:00:00,874.73,7
7187,0U7,2021-12-05 14:00:00,251.52,2
7188,0U7,2021-12-05 15:00:00,219.79,2
7194,0U7,2021-12-05 21:00:00,325.51,1
7200,0U7,2021-12-06 03:00:00,833.9,1
7204,0U7,2021-12-06 07:00:00,973.08,5
7208,0U7,2021-12-06 11:00:00,385.26,2
7209,0U7,2021-12-06 12:00:00,709.51,5
7213,0U7,2021-12-06 16:00:00,995.48,7
7221,0U7,2021-12-07 00:00:00,115.76,8
7223,0U7,2021-12-07 02:00:00,309.29,7
7227,0U7,2021-12-07 06:00:00,405.84,4
7230,0U7,2021-12-07 09:00:00,548.31,1
7233,0U7,2021-12-07 12:00:00,761.12,5
7239,0U7,2021-12-07 18:00:00,966.06,3
7254,0U7,2021-12-08 09:00:00,345.26,7
7277,0U7,2021-12-09 08:00:00,141.4,7
7280,0U7,2021-12-09 11:00:00,131.63,8
7298,0U7,2021-12-10 05:00:00,793.05,9
7309,0U7,2021-12-10 16:00:00,236.94,4
7334,0U7,2021-12-11 17:00:00,699.51,9
7336,0U7,2021-12-11 19:00:00,549.87,3
7341,0U7,2021-12-12 00:00:00,933.79,1
7358,0U7,2021-12-12 17:00:00,567.03,5
7359,0U7,2021-12-12 18:00:00,912.68,6
7364,0U7,2021-12-12 23:00:00,545.04,7
7367,0U7,2021-12-13 02:00:00,197.27,5
7378,0U7,2021-12-13 13:00:00,143.76,5
7390,0U7,2021-12-14 01:00:00,756.84,9
7398,0U7,2021-12-14 09:00:00,972.46,10
7399,0U7,2021-12-14 10:00:00,517.89,10
7404,0U7,2021-12-14 15:00:00,10.28,5
7412,0U7,2021-12-14 23:00:00,182.23,4
7428,0VO,2021-12-01 14:00:00,35.89,5
7433,0VO,2021-12-01 19:00:00,652.47,4
7465,0VO,2021-12-03 03:00:00,348.08,4
7473,0VO,2021-12-03 11:00:00,605.19,1
7479,0VO,2021-12-03 17:00:00,836.24,4
7488,0VO,2021-12-04 02:00:00,363.62,2
7489,0VO,2021-12-04 03:00:00,616.71,7
7510,0VO,2021-12-05 00:00:00,285.59,8
7520,0VO,2021-12-05 10:00:00,192.52,9
7541,0VO,2021-12-06 07:00:00,846.54,6
7575,0VO,2021-12-07 17:00:00,678.56,10
7597,0VO,2021-12-08 15:00:00,91.14,2
7599,0VO,2021-12-08 17:00:00,558.72,3
7616,0VO,2021-12-09 10:00:00,975.5,6
7623,0VO,2021-12-09 17:00:00,229.23,2
7624,0VO,2021-12-09 18:00:00,565.61,7
7627,0VO,2021-12-09 21:00:00,672.41,5
7634,0VO,2021-12-10 04:00:00,477.79,1
7635,0VO,2021-12-10 05:00:00,989.9,2
7638,0VO,2021-12-10 08:00:00,786.36,3
7639,0VO,2021-12-10 09:00:00,558.95,5
7642,0VO,2021-12-10 12:00:00,75.71,7
7651,0VO,2021-12-10 21:00:00,245.0,4
7660,0VO,2021-12-11 06:00:00,527.18,5
7675,0VO,2021-12-11 21:00:00,287.72,5
7689,0VO,2021-12-12 11:00:00,794.81,3
7746,0VO,2021-12-14 20:00:00,377.74,5
7751,0WM,2021-12-01 00:00:00,624.6,8
7754,0WM,2021-12-01 03:00:00,56.87,3
7760,0WM,2021-12-01 09:00:00,658.63,9
7772,0WM,2021-12-01 21:00:00,628.88,2
7775,0WM,2021-12-02 00:00:00,46.16,4
7783,0WM,2021-12-02 08:00:00,794.58,4
7834,0WM,2021-12-04 11:00:00,345.45,9
7837,0WM,2021-12-04 14:00:00,89.13,6
7845,0WM,2021-12-04 22:00:00,780.16,3
7851,0WM,2021-12-05 04:00:00,749.85,3
7873,0WM,2021-12-06 02:00:00,404.04,3
7887,0WM,2021-12-06 16:00:00,340.62,8
7916,0WM,2021-12-07 21:00:00,521.41,3
7921,0WM,2021-12-08 02:00:00,718.03,5
7926,0WM,2021-12-08 07:00:00,141.91,2
7927,0WM,2021-12-08 08:00:00,972.8,5
7956,0WM,2021-12-09 13:00:00,450.13,2
7981,0WM,2021-12-10 14:00:00,898.7,6
7992,0WM,2021-12-11 01:00:00,452.51,8
8001,0WM,2021-12-11 10:00:00,940.68,2
8020,0WM,2021-12-12 05:00:00,517.53,8
8030,0WM,2021-12-12 15:00:00,442.72,8
8058,0WM,2021-12-13 19:00:00,507.58,6
8074,0WM,2021-12-14 11:00:00,992.57,2
8078,0WM,2021-12-14 15:00:00,881.37,7
8085,0WM,2021-12-14 22:00:00,272.39,8
8086,0WM,2021-12-14 23:00:00,807.34,10
8090,0WT,2021-12-01 02:00:00,820.31,5
8101,0WT,2021-12-01 13:00:00,736.62,8
8114,0WT,2021-12-02 02:00:00,867.08,8
8118,0WT,2021-12-02 06:00:00,634.38,2
8123,0WT,2021-12-02 11:00:00,529.51,7
8137,0WT,2021-12-03 01:00:00,653.18,9
8138,0WT,2021-12-03 02:00:00,222.86,8
8139,0WT,2021-12-03 03:00:00,144.7,5
8150,0WT,2021-12-03 14:00:00,851.54,8
8156,0WT,2021-12-03 20:00:00,55.92,10
8157,0WT,2021-12-03 21:00:00,958.85,5
8158,0WT,2021-12-03 22:00:00,956.22,1
8163,0WT,2021-12-04 03:00:00,380.64,6
8193,0WT,2021-12-05 09:00:00,751.37,7
8230,0WT,2021-12-06 22:00:00,957.16,4
8234,0WT,2021-12-07 02:00:00,709.47,1
8253,0WT,2021-12-07 21:00:00,334.44,2
8267,0WT,2021-12-08 11:00:00,944.61,5
8269,0WT,2021-12-08 13:00:00,191.86,6
8273,0WT,2021-12-08 17:00:00,323.19,9
8277,0WT,2021-12-08 21:00:00,445.42,8
8290,0WT,2021-12-09 10:00:00,489.35,7
8295,0WT,2021-12-09 15:00:00,879.98,1
8316,0WT,2021-12-10 12:00:00,804.29,2
8333,0WT,2021-12-11 05:00:00,947.14,7
8339,0WT,2021-12-11 11:00:00,301.65,8
8343,0WT,2021-12-11 15:00:00,515.49,4
8349,0WT,2021-12-11 21:00:00,583.57,10
8382,0WT,2021-12-13 06:00:00,781.24,2
8383,0WT,2021-12-13 07:00:00,290.99,8
8397,0WT,2021-12-13 21:00:00,406.36,4
8403,0WT,2021-12-14 03:00:00,405.38,10
8406,0WT,2021-12-14 06:00:00,896.15,4
8407,0WT,2021-12-14 07:00:00,319.82,6
8417,0WT,2021-12-14 17:00:00,271.44,4
8428,0ZN,2021-12-01 03:00:00,998.88,1
8451,0ZN,2021-12-02 02:00:00,199.91,5
8456,0ZN,2021-12-02 07:00:00,982.27,7
8463,0ZN,2021-12-02 14:00:00,733.85,2
8506,0ZN,2021-12-04 09:00:00,310.54,3
8523,0ZN,2021-12-05 02:00:00,614.3,7
8525,0ZN,2021-12-05 04:00:00,623.22,2
